codigo_predial,manzent,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle,id_edge,num_edges,edge,geom_wkt
151600140900006,13132041005017,307016,V1313210175,CARMEN FARIÑA,CALLE,1,4,"[-70.56851283452836, -33.38540791560933]","POLYGON((-70.56851283452836 -33.38540791560933, -70.56840112590709 -33.38539516860939, -70.56844458830696 -33.3851271134235, -70.56855629658834 -33.38513986039466, -70.56851283452836 -33.38540791560933))"
151600140900007,13132041005017,307016,V1313210175,CARMEN FARIÑA,CALLE,4,4,"[-70.56840111295243, -33.38539444729511]","POLYGON((-70.56840111295243 -33.38539444729511, -70.56825632127476 -33.38537724834041, -70.56830152992741 -33.385109396486605, -70.56844632116537 -33.38512659540196, -70.56840111295243 -33.38539444729511))"
151600140900008,13132041005017,308007,V1313210386,MAR BLANCO,CALLE,3,5,"[-70.56809719901803, -33.38554979867896]","POLYGON((-70.56809719901803 -33.38554979867896, -70.5681230394269 -33.38556399187155, -70.56794639943848 -33.385790319640115, -70.56792055898829 -33.385776126412345, -70.56809719901803 -33.38554979867896))"
151600140900008,13132041005017,307016,V1313210175,CARMEN FARIÑA,CALLE,5,5,"[-70.5682563083213, -33.38537652702605]","POLYGON((-70.5682563083213 -33.38537652702605, -70.56812756162934 -33.38536083864549, -70.56817391500083 -33.38509312451244, -70.56830266130233 -33.385108812856835, -70.5682563083213 -33.38537652702605))"
151600140900009,13132041005017,308007,V1313210386,MAR BLANCO,CALLE,1,4,"[-70.56786825968769, -33.38552211898811]","POLYGON((-70.56786825968769 -33.38552211898811, -70.56809718444674 -33.38554898720029, -70.56805250490069 -33.38581690155561, -70.56782357944603 -33.38579003328222, -70.56786825968769 -33.38552211898811))"
151600140900009,13132041005017,308006,V1313210386,MAR BLANCO,CALLE,2,4,"[-70.56788700063467, -33.3853324941848]","POLYGON((-70.56788700063467 -33.3853324941848, -70.56786825968769 -33.38552211898811, -70.5675468922302 -33.38549976585577, -70.56756563387442 -33.3853101410801, -70.56788700063467 -33.3853324941848))"
151600140900009,13132041005017,308008,V1313210386,MAR BLANCO,CALLE,2,4,"[-70.56788700063467, -33.3853324941848]","POLYGON((-70.56788700063467 -33.3853324941848, -70.56786825968769 -33.38552211898811, -70.5675468922302 -33.38549976585577, -70.56756563387442 -33.3853101410801, -70.56788700063467 -33.3853324941848))"
151600140900009,13132041005017,307016,V1313210175,CARMEN FARIÑA,CALLE,3,4,"[-70.56812754867694, -33.38536011733108]","POLYGON((-70.56812754867694 -33.38536011733108, -70.56788700063467 -33.3853324941848, -70.56793073420278 -33.38506446999423, -70.56817128151336 -33.38509209307804, -70.56812754867694 -33.38536011733108))"
151600140900011,13132041005017,308023,V1313210388,MAR NEGRO,CALLE,1,4,"[-70.5685414885442, -33.386344843471285]","POLYGON((-70.5685414885442 -33.386344843471285, -70.56858167305793 -33.386158104005524, -70.56889901624324 -33.38620616267082, -70.56885883239472 -33.386392902218795, -70.5685414885442 -33.386344843471285))"
151600140900011,13132041005017,306885,V1313210145,BUENAVENTURA,CALLE,2,4,"[-70.56843324556866, -33.386333585853556]","POLYGON((-70.56843324556866 -33.386333585853556, -70.5685414885442 -33.386344843471285, -70.56850181361956 -33.38661331169383, -70.56839357031339 -33.386602054051515, -70.56843324556866 -33.386333585853556))"
151600140900012,13132041005017,308023,V1313210388,MAR NEGRO,CALLE,1,4,"[-70.56858167305793, -33.386158104005524]","POLYGON((-70.56858167305793 -33.386158104005524, -70.56860132452199 -33.386067129734776, -70.56891862907851 -33.38611536602847, -70.56889897793842 -33.38620634033947, -70.56858167305793 -33.386158104005524))"
151600140900013,13132041005017,308023,V1313210388,MAR NEGRO,CALLE,1,4,"[-70.56860132452199, -33.386067129734776]","POLYGON((-70.56860132452199 -33.386067129734776, -70.56862559765457 -33.38595815027143, -70.56894258355868 -33.38600783735747, -70.56891831081313 -33.38611681687084, -70.56860132452199 -33.386067129734776))"
151600140900014,13132041005017,308023,V1313210388,MAR NEGRO,CALLE,2,4,"[-70.56862559765457, -33.38595815027143]","POLYGON((-70.56862559765457 -33.38595815027143, -70.56865595721351 -33.38582294028349, -70.56897285563014 -33.3858730163764, -70.56894249655102 -33.38600822642703, -70.56862559765457 -33.38595815027143))"
151600140900015,13132041005017,308023,V1313210388,MAR NEGRO,CALLE,1,4,"[-70.56865595721351, -33.38582294028349]","POLYGON((-70.56865595721351 -33.38582294028349, -70.56867648028289 -33.385726634080186, -70.56899391858188 -33.3857742412134, -70.56897339585585 -33.38587054745857, -70.56865595721351 -33.38582294028349))"
151600140900016,13132041005017,308023,V1313210388,MAR NEGRO,CALLE,2,5,"[-70.56867744758569, -33.38572662185163]","POLYGON((-70.56867744758569 -33.38572662185163, -70.56870323969251 -33.38563638159527, -70.56901682228093 -33.3856994577071, -70.56899103048501 -33.38578969801885, -70.56867744758569 -33.38572662185163))"
151600140900017,13132041005017,308007,V1313210386,MAR BLANCO,CALLE,4,6,"[-70.5681283454618, -33.38559007839644]","POLYGON((-70.5681283454618 -33.38559007839644, -70.5681185186682 -33.385659464475125, -70.56779830024684 -33.38562754750554, -70.56780812729345 -33.38555816144454, -70.5681283454618 -33.38559007839644))"
151600140900017,13132041005017,308007,V1313210386,MAR BLANCO,CALLE,5,6,"[-70.5681230394269, -33.38556399187155]","POLYGON((-70.5681230394269 -33.38556399187155, -70.5681283454618 -33.38559007839644, -70.56781046935131 -33.385635581211105, -70.5678051634075 -33.385609494670106, -70.5681230394269 -33.38556399187155))"
151600140900018,13132041005017,308007,V1313210386,MAR BLANCO,CALLE,2,4,"[-70.5681185186682, -33.385659464475125]","POLYGON((-70.5681185186682 -33.385659464475125, -70.56810162210276 -33.38576618619946, -70.56778195838147 -33.38573056788942, -70.5677988553344 -33.38562384619682, -70.5681185186682 -33.385659464475125))"
151600140900019,13132041005017,308007,V1313210386,MAR BLANCO,CALLE,3,4,"[-70.56810065479924, -33.38576619842357]","POLYGON((-70.56810065479924 -33.38576619842357, -70.5680810444654 -33.38589541044253, -70.56776115534308 -33.385861242808254, -70.56778076614688 -33.38573203082557, -70.56810065479924 -33.38576619842357))"
151600140900020,13132041005017,308007,V1313210386,MAR BLANCO,CALLE,3,4,"[-70.56808018463876, -33.385895421308284]","POLYGON((-70.56808018463876 -33.385895421308284, -70.5680631410346 -33.38600593264292, -70.56774333472153 -33.38597122111472, -70.5677603787274 -33.385860709811816, -70.56808018463876 -33.385895421308284))"
151600140900021,13132041005017,308007,V1313210386,MAR BLANCO,CALLE,2,4,"[-70.56806227958785, -33.386005853344265]","POLYGON((-70.56806227958785 -33.386005853344265, -70.56804791021014 -33.38609766263784, -70.56772818222976 -33.386062444777615, -70.56774255194098 -33.38597063551092, -70.56806227958785 -33.386005853344265))"
151600140900022,13132041005017,306885,V1313210145,BUENAVENTURA,CALLE,1,4,"[-70.56829386836405, -33.38631866333499]","POLYGON((-70.56829386836405 -33.38631866333499, -70.56843324556866 -33.386333585853556, -70.5683924208864 -33.386601932747936, -70.56825304325653 -33.386587010196436, -70.56829386836405 -33.38631866333499))"
151600140900023,13132041005017,306885,V1313210145,BUENAVENTURA,CALLE,1,4,"[-70.56815619790885, -33.386302997611345]","POLYGON((-70.56815619790885 -33.386302997611345, -70.56829386836405 -33.38631866333499, -70.56825052409674 -33.3865867320138, -70.56811285322259 -33.38657106625481, -70.56815619790885 -33.386302997611345))"
151600140900024,13132041005017,306885,V1313210145,BUENAVENTURA,CALLE,1,4,"[-70.5680166058301, -33.38628807749497]","POLYGON((-70.5680166058301 -33.38628807749497, -70.56815619790885 -33.386302997611345, -70.56811544154569 -33.38657135183912, -70.56797584904099 -33.38655643168984, -70.5680166058301 -33.38628807749497))"
151600140900024,13132041005017,308007,V1313210386,MAR BLANCO,CALLE,2,4,"[-70.56804791021014, -33.38609766263784]","POLYGON((-70.56804791021014 -33.38609766263784, -70.5680166058301 -33.38628807749497, -70.56769715673647 -33.38625111721756, -70.56772846180671 -33.38606070242, -70.56804791021014 -33.38609766263784))"
151600141100001,13132041005016,306889,V1313210145,BUENAVENTURA,CALLE,1,4,"[-70.56781636886572, -33.38626643815411]","POLYGON((-70.56781636886572 -33.38626643815411, -70.5679308584225 -33.38627833885954, -70.56789120514256 -33.38654680938789, -70.56777671523606 -33.386534908656486, -70.56781636886572 -33.38626643815411))"
151600141100001,13132041005016,308007,V1313210386,MAR BLANCO,CALLE,4,4,"[-70.5679308584225, -33.38627833885954]","POLYGON((-70.5679308584225 -33.38627833885954, -70.56796570060561 -33.38605144467581, -70.568285529944 -33.3860860083352, -70.56825068858579 -33.38631290258366, -70.5679308584225 -33.38627833885954))"
151600141100002,13132041005016,308007,V1313210386,MAR BLANCO,CALLE,1,4,"[-70.56796656043382, -33.386051433810806]","POLYGON((-70.56796656043382 -33.386051433810806, -70.56798447856484 -33.38594172309996, -70.56830396565016 -33.38597844442338, -70.56828604791693 -33.38608815516824, -70.56796656043382 -33.386051433810806))"
151600141100003,13132041005016,308007,V1313210386,MAR BLANCO,CALLE,1,5,"[-70.56798447856484, -33.38594172309996]","POLYGON((-70.56798447856484 -33.38594172309996, -70.56800144068481 -33.385832655759394, -70.56832120221368 -33.38586765300165, -70.56830424049002 -33.385976720373876, -70.56798447856484 -33.38594172309996))"
151600141100004,13132041005016,308007,V1313210386,MAR BLANCO,CALLE,1,4,"[-70.56800230051083, -33.385832644894215]","POLYGON((-70.56800230051083 -33.385832644894215, -70.56803722270045 -33.385616211102295, -70.56835677913483 -33.38565249785111, -70.56832185773038 -33.385868931709034, -70.56800230051083 -33.385832644894215))"
151600141100004,13132041005016,308007,V1313210386,MAR BLANCO,CALLE,4,4,"[-70.56803722270045, -33.385616211102295]","POLYGON((-70.56803722270045 -33.385616211102295, -70.56790764337964 -33.38560206616179, -70.56794925315114 -33.385333804110836, -70.56807883207692 -33.3853479490199, -70.56803722270045 -33.385616211102295))"
151600141100005,13132041005016,308007,V1313210386,MAR BLANCO,CALLE,4,4,"[-70.56790762881009, -33.38560125468303]","POLYGON((-70.56790762881009 -33.38560125468303, -70.56777522758196 -33.38558561211911, -70.56782019798663 -33.38531773199313, -70.5679525988126 -33.38533337452134, -70.56790762881009 -33.38560125468303))"
151600141100005,13132041005016,308006,V1313210386,MAR BLANCO,CALLE,4,4,"[-70.56790762881009, -33.38560125468303]","POLYGON((-70.56790762881009 -33.38560125468303, -70.56777522758196 -33.38558561211911, -70.56782019798663 -33.38531773199313, -70.5679525988126 -33.38533337452134, -70.56790762881009 -33.38560125468303))"
151600141100005,13132041005016,308008,V1313210386,MAR BLANCO,CALLE,4,4,"[-70.56790762881009, -33.38560125468303]","POLYGON((-70.56790762881009 -33.38560125468303, -70.56777522758196 -33.38558561211911, -70.56782019798663 -33.38531773199313, -70.5679525988126 -33.38533337452134, -70.56790762881009 -33.38560125468303))"
151600141100006,13132041005016,308006,V1313210386,MAR BLANCO,CALLE,4,4,"[-70.56777532211031, -33.3855848894467]","POLYGON((-70.56777532211031 -33.3855848894467, -70.56763668396677 -33.38556914516536, -70.5676799425626 -33.38530106670656, -70.56781858028424 -33.38531681095241, -70.56777532211031 -33.3855848894467))"
151600141100007,13132041005016,308006,V1313210386,MAR BLANCO,CALLE,2,4,"[-70.56751957544142, -33.38555502263606]","POLYGON((-70.56751957544142 -33.38555502263606, -70.56748473128282 -33.38577587437282, -70.56716504818193 -33.38574037802917, -70.56719989314254 -33.3855195263578, -70.56751957544142 -33.38555502263606))"
151600141100007,13132041005016,308006,V1313210386,MAR BLANCO,CALLE,3,4,"[-70.56763667101829, -33.38556842385082]","POLYGON((-70.56763667101829 -33.38556842385082, -70.56751957544142 -33.38555502263606, -70.56756316420181 -33.38528698180748, -70.56768025942246 -33.38530038299197, -70.56763667101829 -33.38556842385082))"
151600141100008,13132041005016,308006,V1313210386,MAR BLANCO,CALLE,3,4,"[-70.5674837639789, -33.3857758865921]","POLYGON((-70.5674837639789 -33.3857758865921, -70.56746596728499 -33.38588640737203, -70.5671463983926 -33.38585019199853, -70.56716419548748 -33.385739671252225, -70.5674837639789 -33.3857758865921))"
151600141100009,13132041005016,308006,V1313210386,MAR BLANCO,CALLE,3,4,"[-70.56746499997983, -33.3858864195912]","POLYGON((-70.56746499997983 -33.3858864195912, -70.5674471621207 -33.38600063846266, -70.56712742265485 -33.38596549591812, -70.56714526092894 -33.385851277080015, -70.56746499997983 -33.3858864195912))"
151600141100010,13132041005016,306889,V1313210145,BUENAVENTURA,CALLE,2,4,"[-70.5676707289404, -33.38624997073557]","POLYGON((-70.5676707289404 -33.38624997073557, -70.56781646177546 -33.38626562531739, -70.5677755043399 -33.38653395803075, -70.56762977106025 -33.38651830341434, -70.5676707289404 -33.38624997073557))"
151600141100011,13132041005016,306889,V1313210145,BUENAVENTURA,CALLE,2,4,"[-70.56752671581098, -33.386234294256944]","POLYGON((-70.56752671581098 -33.386234294256944, -70.5676707289404 -33.38624997073557, -70.56762923345279 -33.38651824527909, -70.56748521988428 -33.38650256876565, -70.56752671581098 -33.386234294256944))"
151600141100012,13132041005016,308006,V1313210386,MAR BLANCO,CALLE,1,4,"[-70.56744630229277, -33.386000649324046]","POLYGON((-70.56744630229277 -33.386000649324046, -70.5674086504221 -33.38622081501991, -70.56708944599913 -33.3861823969339, -70.56712709866626 -33.38596223131058, -70.56744630229277 -33.386000649324046))"
151600141100012,13132041005016,306889,V1313210145,BUENAVENTURA,CALLE,4,4,"[-70.5674086504221, -33.38622081501991]","POLYGON((-70.5674086504221 -33.38622081501991, -70.56752670286312 -33.38623357294245, -70.56748550152199 -33.386501879402545, -70.56736744872092 -33.38648912145174, -70.5674086504221 -33.38622081501991))"
151600141300003,13132041005015,308006,V1313210386,MAR BLANCO,CALLE,2,6,"[-70.56748195222798, -33.385477307712776]","POLYGON((-70.56748195222798 -33.385477307712776, -70.56754903392705 -33.3854833143451, -70.5675148091523 -33.38575231004312, -70.56744772724736 -33.3857463033985, -70.56748195222798 -33.385477307712776))"
151600141300003,13132041005015,308006,V1313210386,MAR BLANCO,CALLE,3,6,"[-70.56745159682913, -33.385487070381764]","POLYGON((-70.56745159682913 -33.385487070381764, -70.56748195222798 -33.385477307712776, -70.56759738560704 -33.38572990502931, -70.5675670301356 -33.38573966772835, -70.56745159682913 -33.385487070381764))"
151600141300003,13132041005015,307014,V1313210175,CARMEN FARIÑA,CALLE,6,6,"[-70.56758216623548, -33.385292876478815]","POLYGON((-70.56758216623548 -33.385292876478815, -70.56743737646713 -33.38527576672268, -70.56748235571916 -33.385007887617185, -70.56762714504772 -33.385024997334234, -70.56758216623548 -33.385292876478815))"
151600141300004,13132041005015,307014,V1313210175,CARMEN FARIÑA,CALLE,4,4,"[-70.56743736190212, -33.38527495524371]","POLYGON((-70.56743736190212 -33.38527495524371, -70.56731928488134 -33.38526075456663, -70.56736504616414 -33.384992968683086, -70.56748312282659 -33.38500716932756, -70.56743736190212 -33.38527495524371))"
151600141300005,13132041005015,307014,V1313210175,CARMEN FARIÑA,CALLE,4,4,"[-70.56731927193566, -33.38526003325194]","POLYGON((-70.56731927193566 -33.38526003325194, -70.56719591398581 -33.38524508749637, -70.56724200753303 -33.38497734171036, -70.56736536510866 -33.38499228743153, -70.56731927193566 -33.38526003325194))"
151600141300006,13132041005015,307014,V1313210175,CARMEN FARIÑA,CALLE,4,4,"[-70.56719590104116, -33.38524436618163]","POLYGON((-70.56719590104116 -33.38524436618163, -70.56704217459394 -33.38522646698238, -70.56708650627132 -33.38495851187916, -70.56724023225125 -33.38497641103772, -70.56719590104116 -33.38524436618163))"
151600141300008,13132041005015,308006,V1313210386,MAR BLANCO,CALLE,1,4,"[-70.56732279727075, -33.38621116748211]","POLYGON((-70.56732279727075 -33.38621116748211, -70.5673541452263 -33.386023097026815, -70.56767351038992 -33.38606055950076, -70.56764216311561 -33.386248630015956, -70.56732279727075 -33.38621116748211))"
151600141300008,13132041005015,306886,V1313210145,BUENAVENTURA,CALLE,2,4,"[-70.56717447053852, -33.38619473341472]","POLYGON((-70.56717447053852 -33.38619473341472, -70.56732279727075 -33.38621116748211, -70.56728057415025 -33.386479362144954, -70.56713224696612 -33.386462928040835, -70.56717447053852 -33.38619473341472))"
151600141300009,13132041005015,308006,V1313210386,MAR BLANCO,CALLE,2,4,"[-70.5673541452263, -33.386023097026815]","POLYGON((-70.5673541452263 -33.386023097026815, -70.56737109453212 -33.38591926063879, -70.56769058486842 -33.38595596195655, -70.5676736359391 -33.38605979837675, -70.5673541452263 -33.386023097026815))"
151600141300010,13132041005015,308006,V1313210386,MAR BLANCO,CALLE,2,4,"[-70.56737109453212, -33.38591926063879]","POLYGON((-70.56737109453212 -33.38591926063879, -70.56738901339477 -33.385809549990626, -70.56770849980727 -33.38584627286983, -70.5676905813424 -33.38595598355199, -70.56737109453212 -33.38591926063879))"
151600141300011,13132041005015,308006,V1313210386,MAR BLANCO,CALLE,1,4,"[-70.56738987322083, -33.38580953912969]","POLYGON((-70.56738987322083 -33.38580953912969, -70.56740781793624 -33.38570127110752, -70.56772721628253 -33.38573852681999, -70.5677092719594 -33.38584679487639, -70.56738987322083 -33.38580953912969))"
151600141300012,13132041005015,308006,V1313210386,MAR BLANCO,CALLE,1,4,"[-70.56740781793624, -33.38570127110752]","POLYGON((-70.56740781793624 -33.38570127110752, -70.56742565675295 -33.38559309460422, -70.567745085275 -33.38563016538236, -70.56772724685034 -33.38573834191963, -70.56740781793624 -33.38570127110752))"
151600141300014,13132041005015,306886,V1313210145,BUENAVENTURA,CALLE,3,4,"[-70.56706708932457, -33.38618355389883]","POLYGON((-70.56706708932457 -33.38618355389883, -70.56717447053852 -33.38619473341472, -70.56713475541116 -33.38646319757773, -70.56702737386924 -33.386452018037424, -70.56706708932457 -33.38618355389883))"
151600141300017,13132041005015,307851,V1313210350,LO BELTRAN,CALLE,2,4,"[-70.56687230442267, -33.38575276603728]","POLYGON((-70.56687230442267 -33.38575276603728, -70.56687678641555 -33.385858766737584, -70.56655451747872 -33.385868356115004, -70.5665500358757 -33.385762355391826, -70.56687230442267 -33.38575276603728))"
151600141300018,13132041005015,307851,V1313210350,LO BELTRAN,CALLE,2,4,"[-70.56686770343673, -33.3856341409686]","POLYGON((-70.56686770343673 -33.3856341409686, -70.56687230442267 -33.38575276603728, -70.56655000376938 -33.38576156324076, -70.5665454032199 -33.385642938147534, -70.56686770343673 -33.3856341409686))"
151600141500001,13132041005012,307851,V1313210350,LO BELTRAN,CALLE,1,4,"[-70.56666664631352, -33.38609400662865]","POLYGON((-70.56666664631352 -33.38609400662865, -70.56666478375712 -33.38599617966284, -70.5669872146911 -33.38599185895408, -70.5669890776083 -33.38608968590456, -70.56666664631352 -33.38609400662865))"
151600141500001,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,2,4,"[-70.56640910893134, -33.386102218134404]","POLYGON((-70.56640910893134 -33.386102218134404, -70.56666664631352 -33.38609400662865, -70.56667889431154 -33.38636433511372, -70.56642135613517 -33.3863725466678, -70.56640910893134 -33.386102218134404))"
151600141500002,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,2,4,"[-70.56628394802696, -33.386106683978554]","POLYGON((-70.56628394802696 -33.386106683978554, -70.56640910893134 -33.386102218134404, -70.56642281239957 -33.386372497471655, -70.56629765110954 -33.38637696334072, -70.56628394802696 -33.386106683978554))"
151600141500003,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,2,4,"[-70.5661399880354, -33.386111928080034]","POLYGON((-70.5661399880354 -33.386111928080034, -70.56628394802696 -33.386106683978554, -70.56629793775107 -33.38637695300608, -70.56615397731602 -33.386382197136555, -70.5661399880354 -33.386111928080034))"
151600141500004,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,2,4,"[-70.56594692480053, -33.38611860336945]","POLYGON((-70.56594692480053 -33.38611860336945, -70.5661399880354 -33.386111928080034, -70.56615326790627 -33.38638222232182, -70.56596020407639 -33.386388897649034, -70.56594692480053 -33.38611860336945))"
151600141500004,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56594061677298, -33.3860126256656]","POLYGON((-70.56594061677298 -33.3860126256656, -70.56594692480053 -33.38611860336945, -70.56562485338135 -33.38613209435221, -70.56561854574244 -33.38602611662084, -70.56594061677298 -33.3860126256656))"
151600141500005,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56593355556845, -33.38590061508349]","POLYGON((-70.56593355556845 -33.38590061508349, -70.56594157114556 -33.38601189214318, -70.56561968600586 -33.386028209349874, -70.56561167083579 -33.38591693225774, -70.56593355556845 -33.38590061508349))"
151600141500006,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56592634648959, -33.385786351745146]","POLYGON((-70.56592634648959 -33.385786351745146, -70.56593440246147 -33.385899882917506, -70.5656125003978 -33.385915957632875, -70.56560444484131 -33.38580242642772, -70.56592634648959 -33.385786351745146))"
151600141500007,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,1,4,"[-70.56591916730804, -33.38566775915672]","POLYGON((-70.56591916730804 -33.38566775915672, -70.56592633355515 -33.38578563043005, -70.5656042807058 -33.385799409724825, -70.56559711489082 -33.3856815384205, -70.56591916730804 -33.38566775915672))"
151600141500007,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,2,4,"[-70.56611936353346, -33.38566324851901]","POLYGON((-70.56611936353346 -33.38566324851901, -70.56591916730804 -33.38566775915672, -70.5659105099875 -33.38539733288386, -70.56611070559443 -33.38539282227802, -70.56611936353346 -33.38566324851901))"
151600141500008,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56626247590061, -33.38565873663075]","POLYGON((-70.56626247590061 -33.38565873663075, -70.56611936353346 -33.38566324851901, -70.56610725363508 -33.38539291557839, -70.56625036556086 -33.38538840371682, -70.56626247590061 -33.38565873663075))"
151600141500009,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,4,4,"[-70.56639669343879, -33.38565577981848]","POLYGON((-70.56639669343879 -33.38565577981848, -70.56626335027995 -33.38565953725703, -70.56625252493834 -33.38538916598264, -70.56638586768567 -33.38538540856761, -70.56639669343879 -33.38565577981848))"
151600141500010,13132041005012,307851,V1313210350,LO BELTRAN,CALLE,1,4,"[-70.56666478375712, -33.38599617966284]","POLYGON((-70.56666478375712 -33.38599617966284, -70.56665942906005 -33.385877473917674, -70.56698167001242 -33.385867243617604, -70.56698702514586 -33.38598594933629, -70.56666478375712 -33.38599617966284))"
151600141500011,13132041005012,307851,V1313210350,LO BELTRAN,CALLE,1,4,"[-70.56666038342493, -33.385876740389925]","POLYGON((-70.56666038342493 -33.385876740389925, -70.56665497464897 -33.38576101142274, -70.56697719824517 -33.385750412558835, -70.56698260744646 -33.38586614149971, -70.56666038342493 -33.385876740389925))"
151600141500012,13132041005012,309010,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56665143507746, -33.38564760365766]","POLYGON((-70.56665143507746 -33.38564760365766, -70.56639669343879 -33.38565577981848, -70.56638436546766 -33.38538545383967, -70.5666391063208 -33.38537727772681, -70.56665143507746 -33.38564760365766))"
151600141500012,13132041005012,307851,V1313210350,LO BELTRAN,CALLE,4,4,"[-70.56665582153443, -33.385760279252025]","POLYGON((-70.56665582153443 -33.385760279252025, -70.56665143507746 -33.38564760365766, -70.56697373399956 -33.385638773011586, -70.56697812087108 -33.385751448582596, -70.56665582153443 -33.385760279252025))"
151600141700001,13132041005013,307846,V1313210350,LO BELTRAN,CALLE,2,4,"[-70.56670861676866, -33.387139078907616]","POLYGON((-70.56670861676866 -33.387139078907616, -70.56670418804079 -33.38702405907046, -70.56702649578119 -33.38701532507582, -70.56703092493234 -33.38713034488924, -70.56670861676866 -33.387139078907616))"
151600141700001,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56647347816194, -33.38714358075967]","POLYGON((-70.56647347816194 -33.38714358075967, -70.56670861676866 -33.387139078907616, -70.56671597491587 -33.38740953211103, -70.56648083558221 -33.38741403399809, -70.56647347816194 -33.38714358075967))"
151600141700002,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,2,4,"[-70.56633044337063, -33.38714655881032]","POLYGON((-70.56633044337063 -33.38714655881032, -70.56647347816194 -33.38714358075967, -70.56648147947881 -33.387414021131185, -70.56633844424543 -33.387416999203865, -70.56633044337063 -33.38714655881032))"
151600141700003,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,1,4,"[-70.56619633101734, -33.38714951426052]","POLYGON((-70.56619633101734 -33.38714951426052, -70.56633044337063 -33.38714655881032, -70.56633891190954 -33.38741698918236, -70.56620479914184 -33.3874199446537, -70.56619633101734 -33.38714951426052))"
151600141700004,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,2,4,"[-70.56598269316386, -33.38715401434862]","POLYGON((-70.56598269316386 -33.38715401434862, -70.56619633101734 -33.38714951426052, -70.56620442601181 -33.38741995269496, -70.56599078749807 -33.38742445281613, -70.56598269316386 -33.38715401434862))"
151600141700004,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56597905817208, -33.38704123907207]","POLYGON((-70.56597905817208 -33.38704123907207, -70.56598269316386 -33.38715401434862, -70.56566033449867 -33.387161326069204, -70.56565669992224 -33.38704855077118, -70.56597905817208 -33.38704123907207))"
151600141700005,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56597555987175, -33.38694207996939]","POLYGON((-70.56597555987175 -33.38694207996939, -70.56597905817208 -33.38704123907207, -70.5656567232383 -33.38704924157295, -70.56565322530301 -33.386950082450646, -70.56597555987175 -33.38694207996939))"
151600141700006,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56597199196605, -33.38682704922269]","POLYGON((-70.56597199196605 -33.38682704922269, -70.5659764051572 -33.386941257638625, -70.56565409874847 -33.38695002200446, -70.56564968597756 -33.38683581356493, -70.56597199196605 -33.38682704922269))"
151600141700007,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,2,4,"[-70.56596837157134, -33.386715085418636]","POLYGON((-70.56596837157134 -33.386715085418636, -70.56597199196605 -33.38682704922269, -70.56564963526337 -33.38683438437364, -70.565646015281 -33.38672242054826, -70.56596837157134 -33.386715085418636))"
151600141700007,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56618655072948, -33.38670610899833]","POLYGON((-70.56618655072948 -33.38670610899833, -70.56596837157134 -33.386715085418636, -70.5659525757066 -33.38644488642344, -70.56617075419341 -33.38643591005019, -70.56618655072948 -33.38670610899833))"
151600141700008,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,4,4,"[-70.56632501568897, -33.386700122528794]","POLYGON((-70.56632501568897 -33.386700122528794, -70.56618655072948 -33.38670610899833, -70.5661699535752 -33.38643594382707, -70.56630841810886 -33.38642995738827, -70.56632501568897 -33.386700122528794))"
151600141700009,13132041005013,309011,V1313210618,LO BELTRAN,PASAJE,3,4,"[-70.56645918144729, -33.38669419017903]","POLYGON((-70.56645918144729 -33.38669419017903, -70.56632501568897 -33.386700122528794, -70.56630804257237 -33.38642997380877, -70.5664422079182 -33.38642404148921, -70.56645918144729 -33.38669419017903))"
151600141700010,13132041005013,307846,V1313210350,LO BELTRAN,CALLE,1,4,"[-70.56670418804079, -33.38702405907046]","POLYGON((-70.56670418804079 -33.38702405907046, -70.56670056688043 -33.386924089890016, -70.56702289356858 -33.38691587283403, -70.56702651509693 -33.38701584199444, -70.56670418804079 -33.38702405907046))"
