codigo_predial,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle
151600217300046,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217300046,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300047,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217300047,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300048,307577,V1313210308,LA AURORA,CALLE
151600217300048,309129,V1313210664,ROMERAL,PASAJE
151600217300049,307577,V1313210308,LA AURORA,CALLE
151600217300049,309129,V1313210664,ROMERAL,PASAJE
151600217300050,309129,V1313210664,ROMERAL,PASAJE
151600217300051,309129,V1313210664,ROMERAL,PASAJE
151600217300052,309129,V1313210664,ROMERAL,PASAJE
151600217300053,309129,V1313210664,ROMERAL,PASAJE
151600217300054,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217300055,306502,V1313210060,TABANCURA,AVENIDA
151600217300056,306502,V1313210060,TABANCURA,AVENIDA
151600217300056,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300057,306502,V1313210060,TABANCURA,AVENIDA
151600217300057,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300058,305892,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300058,305895,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300058,306502,V1313210060,TABANCURA,AVENIDA
151600217300058,306492,V1313210060,TABANCURA,AVENIDA
151600217300058,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300059,305892,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300059,305895,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300059,306502,V1313210060,TABANCURA,AVENIDA
151600217300059,306492,V1313210060,TABANCURA,AVENIDA
151600217300059,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300060,305892,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300060,305895,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300060,306502,V1313210060,TABANCURA,AVENIDA
151600217300060,306492,V1313210060,TABANCURA,AVENIDA
151600217300060,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300061,305892,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300061,305895,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300061,306502,V1313210060,TABANCURA,AVENIDA
151600217300061,306492,V1313210060,TABANCURA,AVENIDA
151600217300061,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300062,305895,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300062,306502,V1313210060,TABANCURA,AVENIDA
151600217300062,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300063,305895,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300063,306502,V1313210060,TABANCURA,AVENIDA
151600217300063,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300064,306502,V1313210060,TABANCURA,AVENIDA
151600217300064,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300065,306502,V1313210060,TABANCURA,AVENIDA
151600217300066,306491,V1313210060,TABANCURA,AVENIDA
151600217300066,306502,V1313210060,TABANCURA,AVENIDA
151600217300067,306504,V1313210060,TABANCURA,AVENIDA
151600217300067,306491,V1313210060,TABANCURA,AVENIDA
151600217300067,306502,V1313210060,TABANCURA,AVENIDA
151600217300067,306487,V1313210060,TABANCURA,AVENIDA
151600217300068,306504,V1313210060,TABANCURA,AVENIDA
151600217300068,306491,V1313210060,TABANCURA,AVENIDA
151600217300068,306502,V1313210060,TABANCURA,AVENIDA
151600217300068,306487,V1313210060,TABANCURA,AVENIDA
151600217300068,305898,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300069,306504,V1313210060,TABANCURA,AVENIDA
151600217300069,306491,V1313210060,TABANCURA,AVENIDA
151600217300069,306502,V1313210060,TABANCURA,AVENIDA
151600217300069,306487,V1313210060,TABANCURA,AVENIDA
151600217300069,305898,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300070,306504,V1313210060,TABANCURA,AVENIDA
151600217300070,306491,V1313210060,TABANCURA,AVENIDA
151600217300070,306502,V1313210060,TABANCURA,AVENIDA
151600217300070,306487,V1313210060,TABANCURA,AVENIDA
151600217300070,305898,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300071,306491,V1313210060,TABANCURA,AVENIDA
151600217300071,306502,V1313210060,TABANCURA,AVENIDA
151600217300071,306487,V1313210060,TABANCURA,AVENIDA
151600217300071,305898,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217300072,306491,V1313210060,TABANCURA,AVENIDA
151600217300072,306502,V1313210060,TABANCURA,AVENIDA
151600217300072,306487,V1313210060,TABANCURA,AVENIDA
151600217300073,306491,V1313210060,TABANCURA,AVENIDA
151600217300073,306502,V1313210060,TABANCURA,AVENIDA
151600217300073,306487,V1313210060,TABANCURA,AVENIDA
151600217300073,309170,V1313210674,TABANCURA,PASAJE
151600217300074,306491,V1313210060,TABANCURA,AVENIDA
151600217300074,306502,V1313210060,TABANCURA,AVENIDA
151600217300074,306487,V1313210060,TABANCURA,AVENIDA
151600217300074,309170,V1313210674,TABANCURA,PASAJE
151600217300075,306487,V1313210060,TABANCURA,AVENIDA
151600217300075,309170,V1313210674,TABANCURA,PASAJE
151600217300076,306487,V1313210060,TABANCURA,AVENIDA
151600217300076,309170,V1313210674,TABANCURA,PASAJE
151600217300077,306487,V1313210060,TABANCURA,AVENIDA
151600217300077,309170,V1313210674,TABANCURA,PASAJE
151600217300078,306487,V1313210060,TABANCURA,AVENIDA
151600217300078,306499,V1313210060,TABANCURA,AVENIDA
151600217300078,309170,V1313210674,TABANCURA,PASAJE
151600217300079,309028,V1313210624,LOS COMANCHES,PASAJE
151600217300080,309028,V1313210624,LOS COMANCHES,PASAJE
151600217300080,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300081,309028,V1313210624,LOS COMANCHES,PASAJE
151600217300081,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300082,309028,V1313210624,LOS COMANCHES,PASAJE
151600217300082,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300083,309028,V1313210624,LOS COMANCHES,PASAJE
151600217300083,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300084,309028,V1313210624,LOS COMANCHES,PASAJE
151600217300084,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300085,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300086,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300087,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300088,306491,V1313210060,TABANCURA,AVENIDA
151600217300088,306502,V1313210060,TABANCURA,AVENIDA
151600217300088,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300089,306502,V1313210060,TABANCURA,AVENIDA
151600217300089,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300090,306502,V1313210060,TABANCURA,AVENIDA
151600217300090,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300091,306502,V1313210060,TABANCURA,AVENIDA
151600217300091,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300092,306502,V1313210060,TABANCURA,AVENIDA
151600217300092,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300093,306502,V1313210060,TABANCURA,AVENIDA
151600217300093,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300094,306502,V1313210060,TABANCURA,AVENIDA
151600217300094,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300095,306502,V1313210060,TABANCURA,AVENIDA
151600217300095,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300096,306502,V1313210060,TABANCURA,AVENIDA
151600217300096,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300097,306502,V1313210060,TABANCURA,AVENIDA
151600217300097,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300098,306502,V1313210060,TABANCURA,AVENIDA
151600217300098,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300099,306502,V1313210060,TABANCURA,AVENIDA
151600217300099,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300100,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217300100,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300101,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217300101,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300102,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217300102,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300103,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300104,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300105,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300106,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300107,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300108,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300109,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300110,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300111,309028,V1313210624,LOS COMANCHES,PASAJE
151600217300111,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300112,309028,V1313210624,LOS COMANCHES,PASAJE
151600217300112,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300113,309028,V1313210624,LOS COMANCHES,PASAJE
151600217300113,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300114,309028,V1313210624,LOS COMANCHES,PASAJE
151600217300114,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600217300117,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300118,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300119,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300120,308490,V1313210503,SIN NOMBRE,CALLE
151600217300120,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300120,307932,V1313210365,LOS DRAGONES,CALLE
151600217300121,308490,V1313210503,SIN NOMBRE,CALLE
151600217300121,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300121,307932,V1313210365,LOS DRAGONES,CALLE
151600217300122,308490,V1313210503,SIN NOMBRE,CALLE
151600217300122,307932,V1313210365,LOS DRAGONES,CALLE
151600217300123,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300123,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300124,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300124,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300125,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300125,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300126,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300126,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300127,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217300127,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300127,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300128,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217300128,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300128,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300129,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217300129,307070,V1313210191,CONDOMINIO VALLE CENTRAL,CALLE
151600217300129,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300130,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217300130,307070,V1313210191,CONDOMINIO VALLE CENTRAL,CALLE
151600217300130,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300131,308405,V1313210503,SIN NOMBRE,CALLE
151600217300131,308490,V1313210503,SIN NOMBRE,CALLE
151600217300131,307070,V1313210191,CONDOMINIO VALLE CENTRAL,CALLE
151600217300131,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300132,308405,V1313210503,SIN NOMBRE,CALLE
151600217300132,308490,V1313210503,SIN NOMBRE,CALLE
151600217300132,307070,V1313210191,CONDOMINIO VALLE CENTRAL,CALLE
151600217300132,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300133,308490,V1313210503,SIN NOMBRE,CALLE
151600217300133,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300133,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300134,308490,V1313210503,SIN NOMBRE,CALLE
151600217300134,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300134,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300135,308490,V1313210503,SIN NOMBRE,CALLE
151600217300135,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300135,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300136,308490,V1313210503,SIN NOMBRE,CALLE
151600217300136,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300136,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300137,308490,V1313210503,SIN NOMBRE,CALLE
151600217300137,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300137,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217300138,308490,V1313210503,SIN NOMBRE,CALLE
151600217300138,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217300138,307932,V1313210365,LOS DRAGONES,CALLE
151600217300138,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217390139,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217390139,308405,V1313210503,SIN NOMBRE,CALLE
151600217390139,307069,V1313210191,CONDOMINIO VALLE CENTRAL,CALLE
151600217390139,308490,V1313210503,SIN NOMBRE,CALLE
151600217390139,308902,V1313210590,EL MANANTIAL,PASAJE
151600217390139,307070,V1313210191,CONDOMINIO VALLE CENTRAL,CALLE
151600217390139,307251,V1313210230,EL MANANTIAL,CALLE
151600217390139,308900,V1313210589,EL MAGNOLIO,PASAJE
151600217390195,309179,V1313210679,VALLE CENTRAL,PASAJE
151600217390195,308902,V1313210590,EL MANANTIAL,PASAJE
151600217390237,309129,V1313210664,ROMERAL,PASAJE
151600217500001,307570,V1313210308,LA AURORA,CALLE
151600217500002,307570,V1313210308,LA AURORA,CALLE
151600217500003,307570,V1313210308,LA AURORA,CALLE
151600217500003,309031,V1313210625,LOS CRUZADOS,PASAJE
151600217500004,309031,V1313210625,LOS CRUZADOS,PASAJE
151600217500008,307570,V1313210308,LA AURORA,CALLE
151600217500019,308490,V1313210503,SIN NOMBRE,CALLE
151600217500019,307932,V1313210365,LOS DRAGONES,CALLE
151600217500020,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500020,307932,V1313210365,LOS DRAGONES,CALLE
151600217500021,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500022,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500023,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500024,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500025,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500026,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500027,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500028,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500029,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500030,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500031,308931,V1313210602,JACAREPAGUA,PASAJE
151600217500038,307737,V1313210332,LAS HUALTATAS,CALLE
151600217500039,307737,V1313210332,LAS HUALTATAS,CALLE
151600217500040,307737,V1313210332,LAS HUALTATAS,CALLE
151600217500041,307737,V1313210332,LAS HUALTATAS,CALLE
151600217500042,307737,V1313210332,LAS HUALTATAS,CALLE
151600217500043,307737,V1313210332,LAS HUALTATAS,CALLE
151600217500044,307737,V1313210332,LAS HUALTATAS,CALLE
151600217790011,307088,V1313210198,CORTE DE APELACIONES,CALLE
151600217790011,309167,V1313210673,SIN NOMBRE,PASAJE
151600217790011,306343,V1313210053,PRESIDENTE KENNEDY,AVENIDA
151600217790011,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600217790011,305838,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA
151600217790427,309167,V1313210673,SIN NOMBRE,PASAJE
151600217790427,306343,V1313210053,PRESIDENTE KENNEDY,AVENIDA
151600217790427,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600217890001,305899,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217890001,306512,V1313210060,TABANCURA,AVENIDA
151600217890001,305894,V1313210023,AVENIDA TABANCURA,AVENIDA
151600217890001,306343,V1313210053,PRESIDENTE KENNEDY,AVENIDA
151600217890001,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600217890309,309167,V1313210673,SIN NOMBRE,PASAJE
151600217890309,306343,V1313210053,PRESIDENTE KENNEDY,AVENIDA
151600217890309,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600217900001,308490,V1313210503,SIN NOMBRE,CALLE
151600217900001,307932,V1313210365,LOS DRAGONES,CALLE
151600217900002,308490,V1313210503,SIN NOMBRE,CALLE
151600217900002,307932,V1313210365,LOS DRAGONES,CALLE
151600217900003,308490,V1313210503,SIN NOMBRE,CALLE
151600217900003,307932,V1313210365,LOS DRAGONES,CALLE
151600217900004,308490,V1313210503,SIN NOMBRE,CALLE
151600217900004,307932,V1313210365,LOS DRAGONES,CALLE
151600217900005,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217900005,307932,V1313210365,LOS DRAGONES,CALLE
151600217900006,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217900006,307932,V1313210365,LOS DRAGONES,CALLE
151600217900007,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217900008,308901,V1313210589,EL MAGNOLIO,PASAJE
151600217900009,308931,V1313210602,JACAREPAGUA,PASAJE
151600217900010,308931,V1313210602,JACAREPAGUA,PASAJE
151600217900011,308931,V1313210602,JACAREPAGUA,PASAJE
151600217900012,308931,V1313210602,JACAREPAGUA,PASAJE
151600217900013,308931,V1313210602,JACAREPAGUA,PASAJE
151600217900014,308931,V1313210602,JACAREPAGUA,PASAJE
151600217900015,308931,V1313210602,JACAREPAGUA,PASAJE
151600217900016,308931,V1313210602,JACAREPAGUA,PASAJE
151600218100001,309179,V1313210679,VALLE CENTRAL,PASAJE
151600218100002,309179,V1313210679,VALLE CENTRAL,PASAJE
151600218100003,309179,V1313210679,VALLE CENTRAL,PASAJE
151600218100004,309179,V1313210679,VALLE CENTRAL,PASAJE
151600218100007,309028,V1313210624,LOS COMANCHES,PASAJE
151600218100007,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600218100008,309028,V1313210624,LOS COMANCHES,PASAJE
151600218100008,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600218100009,308931,V1313210602,JACAREPAGUA,PASAJE
151600218100010,308931,V1313210602,JACAREPAGUA,PASAJE
151600218100011,308931,V1313210602,JACAREPAGUA,PASAJE
151600218100012,308931,V1313210602,JACAREPAGUA,PASAJE
151600218100013,308931,V1313210602,JACAREPAGUA,PASAJE
151600218100014,308931,V1313210602,JACAREPAGUA,PASAJE
151600218100015,309028,V1313210624,LOS COMANCHES,PASAJE
151600218100015,308931,V1313210602,JACAREPAGUA,PASAJE
151600218100016,309028,V1313210624,LOS COMANCHES,PASAJE
151600218300001,308931,V1313210602,JACAREPAGUA,PASAJE
151600218300002,308931,V1313210602,JACAREPAGUA,PASAJE
151600218300003,308931,V1313210602,JACAREPAGUA,PASAJE
151600218300004,308931,V1313210602,JACAREPAGUA,PASAJE
151600218300005,308931,V1313210602,JACAREPAGUA,PASAJE
151600218300006,309028,V1313210624,LOS COMANCHES,PASAJE
151600218300006,308931,V1313210602,JACAREPAGUA,PASAJE
151600218300007,309028,V1313210624,LOS COMANCHES,PASAJE
151600218300008,309028,V1313210624,LOS COMANCHES,PASAJE
151600218300009,309028,V1313210624,LOS COMANCHES,PASAJE
151600218300010,309028,V1313210624,LOS COMANCHES,PASAJE
151600218300011,309028,V1313210624,LOS COMANCHES,PASAJE
151600218300012,309028,V1313210624,LOS COMANCHES,PASAJE
151600218300012,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600218300013,309028,V1313210624,LOS COMANCHES,PASAJE
151600218300013,308857,V1313210564,ARQUITECTO ENRIQUE AGUIRRE HERRERA,PASAJE
151600218300014,306511,V1313210060,TABANCURA,AVENIDA
151600218300014,306488,V1313210060,TABANCURA,AVENIDA
151600218300014,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300014,306490,V1313210060,TABANCURA,AVENIDA
151600218300014,306494,V1313210060,TABANCURA,AVENIDA
151600218300014,306499,V1313210060,TABANCURA,AVENIDA
151600218300015,306511,V1313210060,TABANCURA,AVENIDA
151600218300015,306494,V1313210060,TABANCURA,AVENIDA
151600218300015,306499,V1313210060,TABANCURA,AVENIDA
151600218300016,306511,V1313210060,TABANCURA,AVENIDA
151600218300016,306494,V1313210060,TABANCURA,AVENIDA
151600218300016,306499,V1313210060,TABANCURA,AVENIDA
151600218300018,306494,V1313210060,TABANCURA,AVENIDA
151600218300018,306499,V1313210060,TABANCURA,AVENIDA
151600218300019,306494,V1313210060,TABANCURA,AVENIDA
151600218300019,306499,V1313210060,TABANCURA,AVENIDA
151600218300023,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300024,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300025,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300026,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300027,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300028,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300029,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300030,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300031,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300033,307685,V1313210332,LAS HUALTATAS,CALLE
151600218300034,307685,V1313210332,LAS HUALTATAS,CALLE
151600218500003,309127,V1313210664,ROMERAL,PASAJE
151600218500007,308337,V1313210478,ROMERAL,CALLE
151600218500008,308337,V1313210478,ROMERAL,CALLE
151600218500009,308337,V1313210478,ROMERAL,CALLE
151600218500010,309127,V1313210664,ROMERAL,PASAJE
151600218500010,308337,V1313210478,ROMERAL,CALLE
151600218500011,309127,V1313210664,ROMERAL,PASAJE
151600218500011,308337,V1313210478,ROMERAL,CALLE
151600218500012,309127,V1313210664,ROMERAL,PASAJE
151600218500012,308337,V1313210478,ROMERAL,CALLE
151600218500013,309127,V1313210664,ROMERAL,PASAJE
151600218500014,309127,V1313210664,ROMERAL,PASAJE
151600218500015,309127,V1313210664,ROMERAL,PASAJE
151600218500016,309127,V1313210664,ROMERAL,PASAJE
151600218500016,308337,V1313210478,ROMERAL,CALLE
151600218900001,307610,V1313210314,LA LLAVERIA,CALLE
151600218900002,307610,V1313210314,LA LLAVERIA,CALLE
151600218900002,308599,V1313210521,TUPUNGATO,CALLE
151600218900003,308599,V1313210521,TUPUNGATO,CALLE
151600218900004,308599,V1313210521,TUPUNGATO,CALLE
151600218900005,308599,V1313210521,TUPUNGATO,CALLE
151600218900006,308599,V1313210521,TUPUNGATO,CALLE
151600218900007,307610,V1313210314,LA LLAVERIA,CALLE
151600219100001,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100002,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100003,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100005,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100006,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100007,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100008,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100009,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100010,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100011,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100012,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100013,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100014,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100015,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100016,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100017,309167,V1313210673,SIN NOMBRE,PASAJE
151600219100018,309167,V1313210673,SIN NOMBRE,PASAJE
151600219300001,309167,V1313210673,SIN NOMBRE,PASAJE
151600219300022,308609,V1313210521,TUPUNGATO,CALLE
151600219300025,306488,V1313210060,TABANCURA,AVENIDA
151600219300050,306488,V1313210060,TABANCURA,AVENIDA
151600219300051,306488,V1313210060,TABANCURA,AVENIDA
151600219300052,306488,V1313210060,TABANCURA,AVENIDA
151600219300053,306496,V1313210060,TABANCURA,AVENIDA
151600219300053,306488,V1313210060,TABANCURA,AVENIDA
151600219300054,306496,V1313210060,TABANCURA,AVENIDA
151600219300054,306488,V1313210060,TABANCURA,AVENIDA
151600219300055,306488,V1313210060,TABANCURA,AVENIDA
151600219300056,306488,V1313210060,TABANCURA,AVENIDA
151600219300057,306488,V1313210060,TABANCURA,AVENIDA
151600219300058,306496,V1313210060,TABANCURA,AVENIDA
151600219300058,306488,V1313210060,TABANCURA,AVENIDA
151600219300058,306490,V1313210060,TABANCURA,AVENIDA
151600219300059,306488,V1313210060,TABANCURA,AVENIDA
151600219300059,306490,V1313210060,TABANCURA,AVENIDA
151600219500009,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600219500010,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600219500011,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600219500012,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600219500013,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600219500014,306496,V1313210060,TABANCURA,AVENIDA
151600219500014,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600219500015,306032,V1313210039,LAS CONDES,AVENIDA
151600219500015,306488,V1313210060,TABANCURA,AVENIDA
151600219500015,306359,V1313210054,PRESIDENTE KENNEDY LATERAL,AVENIDA
151600220100001,307082,V1313210196,CORINTO,CALLE
151600220100001,308016,V1313210387,MAR JONICO,CALLE
151600220100001,308013,V1313210387,MAR JONICO,CALLE
151600220100001,308393,V1313210502,SIERRA ESMERALDA,CALLE
151600220100002,307082,V1313210196,CORINTO,CALLE
151600220100002,308016,V1313210387,MAR JONICO,CALLE
151600220100002,308013,V1313210387,MAR JONICO,CALLE
